date,router_signal_as_of_date,active_pair,portfolio_regime,regime_confidence,regime_reason,decision_action,decision_pair,decision_reason,decision_error,selection_ai_success,switch_executed,switch_penalty_applied,switch_cost_tracked,switch_penalty_return_applied,switch_review_action,switch_review_reason,switch_review_error,switch_review_ai_success,regime_changed,previous_portfolio_regime,cooldown_active,hold_gate_active,active_hold_days,cooldown_ranks,cooldown_poor_flags,cooldown_all_poor,initial_hold_active,active_regime_rank,active_overall_recent_rank,raw_returns_with_rf,router_vol_overlay_leverage,returns_with_rf,equity_curve_with_rf,active_obs,active_trailing_return,active_recent_return_20d,active_recent_return_40d,active_recent_momentum_improving,active_annualized_return,active_rolling_sharpe,active_drawdown,active_cvar_5,active_realized_vol,active_vol_tracking_error,active_turnover,active_drawdown_consistency_score,active_drawdown_consistency_mean_abs,active_drawdown_consistency_std_abs,active_drawdown_consistency_target_gap,active_max_abs_drawdown,active_max_drawdown_target_gap,active_max_drawdown_excess_over_target,active_risk_on_score,active_balanced_score,active_defensive_score,bh_equity
2025-11-14,2025-11-13,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,34,{},{},,False,1.0,13,-0.0020196010676981,1.0,-0.0020196010676981,1219.0021963594218,63,0.0712498124263501,-0.0004194673460085,0.0306245760250162,False,0.2849992497054006,4.038237556916854,-0.0167821387250838,-0.0088142850179867,0.0705751570303838,-0.0294248429696161,0.0,-0.0461982614935807,0.0161613410033053,0.0023596024968861,0.0438386589966946,0.0187599637672499,0.04124003623275,0.0,-3.52725309111242,-3.52725309111242,-3.52137934255864,1219.120675916532
2025-11-17,2025-11-14,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,35,{},{},,False,1.0,13,-0.0033575480761214,1.0,-0.0033575480761214,1214.9162011813671,63,0.07010899355949,-0.0002775093117304,0.0287640949202807,False,0.2804359742379602,3.964102311116531,-0.0167821387250836,-0.0088142850179867,0.0707438789991705,-0.0292561210008294,0.0,-0.044917204925605,0.0166595171042193,0.0015767220298243,0.0433404828957806,0.0187599637672499,0.04124003623275,0.0,-3.463574659184809,-3.463574659184809,-3.4577009106310297,1213.9583113236135
2025-11-18,2025-11-17,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,36,{},{},,False,1.0,13,0.0039787663266103,1.0,0.0039787663266103,1219.759698033758,63,0.0657857109340692,-0.0162761963320178,0.0241206202991473,False,0.2631428437362768,3.690302012076314,-0.0176177662417078,-0.0088142850179867,0.0713065876113001,-0.0286934123886998,0.0,-0.042591270413536,0.0179033156230935,0.0004945860366295,0.0420966843769064,0.01875996376725,0.0412400362327499,0.0,-3.2273231242858476,-3.2273231242858476,-3.2211569061012497,1218.4363507606831
2025-11-19,2025-11-18,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,37,{},{},,False,1.0,13,-0.0018661548794026,1.0,-0.0018661548794026,1217.4855601283282,63,0.0644563153941204,-0.0014491858399949,0.0224653616173629,False,0.2578252615764818,3.62967902049478,-0.017617766241708,-0.0088142850179867,0.0710325238459615,-0.0289674761540384,0.0,-0.0425912704135358,0.0179033156230935,0.0004945860366294,0.0420966843769064,0.0187599637672498,0.0412400362327501,0.0,-3.1724437601768596,-3.1724437601768596,-3.1662775419922617,1214.6706153457608
2025-11-20,2025-11-19,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,38,{},{},,False,1.0,13,-0.003611259632671,1.0,-0.003611259632671,1213.0968328580118,63,0.0627102262949158,-0.007917738757874,0.0206194875141913,False,0.2508409051796635,3.5214487259976304,-0.0176177662417079,-0.0088142850179867,0.0712323037185782,-0.0287676962814217,0.0,-0.0425912704135359,0.0179033156230934,0.0004945860366294,0.0420966843769065,0.0187599637672497,0.0412400362327502,0.0,-3.0789087284816294,-3.0789087284816294,-3.0727425102970316,1209.7583792639475
2025-11-21,2025-11-20,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,39,{},{},,False,1.0,13,0.0026539084286964,1.0,0.0026539084286964,1216.3205566092577,63,0.0517197219882823,-0.0164159519082292,0.0139838626071474,False,0.2068788879531294,2.929561451520031,-0.0190889089557394,-0.0088142850179867,0.0706176987158908,-0.0293823012841091,0.0,-0.0409110910442606,0.0190889089557394,7.850462293418876e-17,0.0409110910442605,0.0190889089557395,0.0409110910442604,0.0,-2.5566656021825533,-2.5566656021825533,-2.549984484048045,1211.6794099722997
2025-11-24,2025-11-21,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,40,{},{},,False,1.0,13,0.0088177068584672,1.0,0.0088177068584672,1227.0931396640838,63,0.0526346802914157,-0.0149911790866383,0.0149923947263169,False,0.210538721165663,2.978350117781464,-0.0190889089557394,-0.0088142850179867,0.0706897150569022,-0.0293102849430977,0.0,-0.0409110910442606,0.0190889089557394,9.205483015737868e-17,0.0409110910442605,0.0190889089557395,0.0409110910442604,0.0,-2.5997350066648126,-2.5997350066648126,-2.593053888530304,1222.0331403287068
2025-11-25,2025-11-24,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review held active pair,,False,False,0.0,0.0,False,hold,,,True,False,risk_on,False,False,41,"{""10"": 14, ""20"": 1, ""60"": 10}","{""10"": true, ""20"": false, ""60"": false}",False,False,1.0,10,0.0005923238025373,1.0,0.0005923238025373,1227.8201914424171,63,0.0630998142173223,-0.0028115517852296,0.0227980439495849,False,0.2523992568692892,3.492135864234971,-0.0190889089557395,-0.0088142850179867,0.0722764711001823,-0.0277235288998176,0.0,-0.0409110910442606,0.0190889089557394,7.850462293418876e-17,0.0409110910442605,0.0190889089557395,0.0409110910442604,0.0,-3.0591674647003613,-3.0591674647003613,-3.0524863465658525,1222.43547765245
2025-11-26,2025-11-25,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,True,,False,False,42,{},{},,False,12.0,10,0.0054535920076455,1.0,0.0054535920076455,1234.5345137713357,63,0.060837423308298,0.0043576145970341,0.0233085911053349,False,0.2433496932331921,3.371321991757106,-0.0190889089557393,-0.0088142850179867,0.0721822756260549,-0.027817724373945,0.0,-0.0426720228100376,0.018444363195134,0.0011163860051716,0.0415556368048659,0.0190889089557394,0.0409110910442605,0.0,-2.95253933270607,-2.95253933270607,-2.9458582145715613,1229.3988474990929
2025-11-28,2025-11-26,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,43,{},{},,False,12.0,10,0.0049704915581424,1.0,0.0049704915581424,1240.686032521443,63,0.062823102376264,0.0145273470272524,0.0274028362308636,True,0.2512924095050561,3.462746362764011,-0.0190889089557393,-0.0088142850179867,0.0725702616302717,-0.0274297383697282,0.0,-0.0492689097298086,0.0160297349966045,0.0052986447264132,0.0439702650033954,0.0190889089557394,0.0409110910442605,0.0,-3.0351662187624484,-3.0351662187624484,-3.0284851006279396,1236.6174598537796
2025-12-01,2025-11-28,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,44,{},{},,False,12.0,10,-0.0050074769457173,1.0,-0.0050074769457173,1234.4888548782303,63,0.0682063765428052,0.0170555995765708,0.0351118131637358,False,0.272825506171221,3.740263713378974,-0.0190889089557393,-0.0088142850179867,0.0729428529852909,-0.027057147014709,0.0,-0.0502181418569559,0.0156822919239802,0.0059004337809362,0.0443177080760197,0.0190889089557394,0.0409110910442605,0.0,-3.2814178128227827,-3.2814178128227827,-3.274736694688274,1233.339193393329
2025-12-02,2025-12-01,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,45,{},{},,False,12.0,10,-0.0028989503541342,1.0,-0.0028989503541342,1230.9153152348565,63,0.0577770992049333,0.0096197270472159,0.0291670502126858,False,0.2311083968197334,3.148526505803304,-0.0190889089557394,-0.0088142850179867,0.0734020807491246,-0.0265979192508753,0.0,-0.0502181418569559,0.0156822919239802,0.0059004337809362,0.0443177080760197,0.0190889089557395,0.0409110910442604,0.0,-2.7637756235888973,-2.7637756235888973,-2.7570945054543885,1229.5153682459097
2025-12-03,2025-12-02,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,46,{},{},,False,12.0,10,0.0011753862425786,1.0,0.0011753862425786,1232.3629667703476,63,0.0538082718226054,0.0054178235094179,0.0213989896421235,False,0.2152330872904218,2.9165706482803704,-0.0190889089557394,-0.0088142850179867,0.073796630785311,-0.0262033692146889,0.0,-0.048570160008423,0.0162854951455189,0.004855655153942,0.043714504854481,0.0190889089557395,0.0409110910442604,0.0,-2.5617094325798155,-2.5617094325798155,-2.5550283144453068,1231.6914658589735
2025-12-04,2025-12-03,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,47,{},{},,False,12.0,10,-7.278370526405785e-05,1.0,-7.278370526405785e-05,1232.273274091518,63,0.0521725556795269,0.0115109047795311,0.0179919935194438,True,0.2086902227181077,2.8318958041845965,-0.0190889089557394,-0.0088142850179867,0.0736927617215764,-0.0263072382784235,0.0,-0.048570160008423,0.0162854951455189,0.004855655153942,0.043714504854481,0.0190889089557394,0.0409110910442605,0.0,-2.486622429214989,-2.486622429214989,-2.47994131108048,1232.4348668201778
2025-12-05,2025-12-04,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,48,{},{},,False,12.0,10,-0.0006012827422977,1.0,-0.0006012827422977,1231.5325521519885,63,0.049385557482304,0.0134510486787188,0.0132819505372049,True,0.1975422299292163,2.683501770318115,-0.0190889089557393,-0.0088142850179867,0.0736136014942143,-0.0263863985057857,0.0,-0.048570160008423,0.016285495145519,0.004855655153942,0.0437145048544809,0.0190889089557395,0.0409110910442604,0.0,-2.355594956578791,-2.355594956578791,-2.348913838444282,1232.8969709531552
2025-12-08,2025-12-05,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,49,{},{},,False,12.0,10,-0.0062432248853056,1.0,-0.0062432248853056,1223.8677688546263,63,0.0438079684361138,0.0142326250568537,0.0177837061920448,True,0.1752318737444552,2.3949790128097974,-0.0190889089557393,-0.0088142850179867,0.0731663504386506,-0.0268336495613493,0.0,-0.0485701600084229,0.016285495145519,0.0048556551539419,0.0437145048544809,0.0190889089557394,0.0409110910442605,0.0,-2.0997135580005253,-2.0997135580005253,-2.0930324398660165,1225.8642414435917
2025-12-09,2025-12-08,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,50,{},{},,False,12.0,10,-0.0006396976486954,1.0,-0.0006396976486954,1223.0851138785397,63,0.0374925048543096,0.0044046832349276,0.0195997848903294,False,0.1499700194172385,2.014001177213006,-0.0190889089557393,-0.0088142850179867,0.0744637198399101,-0.0255362801600898,0.0,-0.0446904002878359,0.0177055857638334,0.0023959860516694,0.0422944142361665,0.0190889089557394,0.0409110910442605,0.0,-1.769266699143758,-1.769266699143758,-1.7625855810092492,1225.2073240847003
2025-12-10,2025-12-09,expanding_covariance__hysteresis_portfolio,balanced,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review held active pair,,False,False,0.0,0.0,False,hold,,,True,False,balanced,False,False,51,"{""10"": 1, ""20"": 3, ""60"": 1}","{""10"": false, ""20"": false, ""60"": false}",False,False,6.0,1,0.0036087642025881,1.0,0.0036087642025881,1227.5069134714406,63,0.0315654441063004,-0.0052075002999942,0.0072211034213563,False,0.1262617764252016,1.7088498795474143,-0.0190889089557394,-0.0088142850179867,0.07388699144166,-0.0261130085583399,0.0,-0.0442595392352775,0.0178632918545711,0.0021228310898487,0.0421367081454288,0.0190889089557394,0.0409110910442605,0.0,-1.498439635798659,-1.498439635798659,-1.49175851766415,1230.217028748311
2025-12-11,2025-12-10,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,True,,False,False,52,{},{},,False,2.0,1,-0.0002900215928214,1.0,-0.0002900215928214,1227.1509615805587,63,0.034449157240815,-0.0074646976484336,0.0112286840452858,False,0.1377966289632601,1.8584207559697905,-0.0190889089557394,-0.0088142850179867,0.0741471642095134,-0.0258528357904865,0.0,-0.0448239964094362,0.0172187460939656,0.0020427425034019,0.0427812539060343,0.0190889089557394,0.0409110910442605,0.0,-1.6310344821078042,-1.6310344821078042,-1.6243533639732954,1231.029960959127
2025-12-12,2025-12-11,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,53,{},{},,False,2.0,1,-0.0045001836443519,1.0,-0.0045001836443519,1221.640964193041,63,0.0344789992921584,-0.0051298118460804,0.0064802086971276,False,0.1379159971686337,1.860065601835108,-0.0190889089557394,-0.0088142850179867,0.0741457704677556,-0.0258542295322443,0.0,-0.0458135594489338,0.0166376747534027,0.0024512342023366,0.0433623252465972,0.0190889089557394,0.0409110910442605,0.0,-1.632479398230304,-1.632479398230304,-1.625798280095795,1227.119659917762
2025-12-15,2025-12-12,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,54,{},{},,False,2.0,1,-0.0013984962186226,1.0,-0.0013984962186226,1219.9336980050116,63,0.02553774888734,0.0001427542527852,-0.0002767130932232,True,0.10215099554936,1.373120712712666,-0.0190889089557393,-0.0088142850179867,0.0743933105105929,-0.025606689489407,0.0,-0.0475790822757166,0.0159839272858214,0.003563009561538,0.0440160727141785,0.0190889089557394,0.0409110910442605,0.0,-1.203966678522358,-1.203966678522358,-1.1972855603878492,1225.3849624866805
2025-12-16,2025-12-15,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,55,{},{},,False,2.0,1,-0.0036374987176448,1.0,-0.0036374987176448,1215.50425167955,63,0.023444819348925,0.0007638591018607,0.0004863497901303,True,0.0937792773957,1.2591545937373123,-0.0190889089557394,-0.0088142850179867,0.0744779694742268,-0.0255220305257731,0.0,-0.0474384154565398,0.0162475095874782,0.003685925044018,0.0437524904125218,0.0190889089557394,0.0409110910442605,0.0,-1.1036741481588646,-1.1036741481588646,-1.0969930300243558,1220.4795869959191
2025-12-17,2025-12-16,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,56,{},{},,False,2.0,1,0.0048560483312772,1.0,0.0048560483312772,1221.4211538266752,63,0.0239118752420977,0.0004839084603373,-0.0157922878716805,True,0.095647500968391,1.28610945654671,-0.0202966586080736,-0.0088142850179867,0.0743696428647768,-0.0256303571352231,0.0,-0.0442226089709143,0.0186424918676646,0.0028651008385789,0.0413575081323353,0.0202966586080737,0.0397033413919262,0.0,-1.1267743386112588,-1.1267743386112588,-1.119670508098433,1226.2477267787829
2025-12-18,2025-12-17,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,57,{},{},,False,2.0,1,-0.0001158115442376,1.0,-0.0001158115442376,1221.2797073474117,63,0.0305873836728112,0.0013611904650042,-8.79953749906761e-05,True,0.1223495346912449,1.6364608647359982,-0.0202966586080736,-0.0088142850179867,0.0747647177685382,-0.0252352822314617,0.0,-0.044271642888099,0.0186245442083279,0.002896187096427,0.041375455791672,0.0202966586080737,0.0397033413919262,0.0,-1.4368004944426769,-1.4368004944426769,-1.4296966639298507,1225.042095470597
2025-12-19,2025-12-18,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,58,{},{},,False,2.0,1,0.0028288231585628,1.0,0.0028288231585628,1224.7393827645135,63,0.0306306920915362,0.0031115338001692,-0.0048062049577047,True,0.1225227683661451,1.6388100846297853,-0.0202966586080735,-0.0088142850179867,0.0747632501869938,-0.0252367498130061,0.0,-0.0446768597842448,0.0184762245302958,0.0031530843145407,0.0415237754697041,0.0202966586080736,0.0397033413919263,0.0,-1.4388690329675902,-1.4388690329675902,-1.4317652024547645,1228.428643101697
2025-12-22,2025-12-19,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,59,{},{},,False,2.0,1,0.007445570317149,1.0,0.007445570317149,1233.892298012338,63,0.0321735887050872,0.009551616591403,-0.0068643353168261,True,0.1286943548203488,1.7183556622895575,-0.0202966586080737,-0.0088142850179867,0.0748938986524331,-0.0251061013475668,0.0,-0.0468876636354471,0.0176670141579713,0.0045546777934185,0.0423329858420286,0.0202966586080736,0.0397033413919263,0.0,-1.50945192423636,-1.50945192423636,-1.502348093723534,1240.1063160712995
2025-12-23,2025-12-22,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 9/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 9/10,,False,False,,False,False,60,{},{},,False,2.0,1,0.0041405370398943,1.0,0.0041405370398943,1239.0118663424732,63,0.0339851340138413,0.0143432784798556,-0.0006479006067827,True,0.1359405360553655,1.8009445735534662,-0.0202966586080737,-0.0088142850179867,0.0754829093863447,-0.0245170906136552,0.0,-0.046887663635447,0.0176670141579714,0.0045546777934185,0.0423329858420285,0.0202966586080737,0.0397033413919262,0.0,-1.584219348470271,-1.584219348470271,-1.577115517957445,1246.6453049460652
2025-12-24,2025-12-23,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review held active pair,,False,False,0.0,0.0,False,hold,,,True,False,risk_on,False,False,61,"{""10"": 1, ""20"": 1, ""60"": 1}","{""10"": false, ""20"": false, ""60"": false}",False,False,1.0,1,0.0023569319828981,1.0,0.0023569319828981,1241.935577177769,63,0.0381459518299667,0.0096661086612827,0.006854556876053,True,0.1525838073198671,2.0125679212235323,-0.0202966586080736,-0.0088142850179867,0.0758154821563013,-0.0241845178436986,0.0,-0.0468876636354471,0.0176670141579714,0.0045546777934186,0.0423329858420285,0.0202966586080737,0.0397033413919262,0.0,-1.7723954493609886,-1.7723954493609886,-1.7652916188481629,1247.9923063283468
2025-12-26,2025-12-24,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 1/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 1/10,,False,False,,False,False,62,{},{},,False,1.0,1,0.000638409614356,1.0,0.000638409614356,1242.7286939303926,63,0.0374785185384919,0.0114307168416434,0.0157883314386776,True,0.1499140741539678,1.979308111347836,-0.0202966586080735,-0.0088142850179867,0.0757406455793695,-0.0242593544206304,0.0,-0.047083843589311,0.0175952073111439,0.004679050900455,0.042404792688856,0.0202966586080737,0.0397033413919262,0.0,-1.7427251642505743,-1.7427251642505743,-1.7356213337377486,1248.5564053911044
2025-12-29,2025-12-26,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 2/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 2/10,,False,False,,False,False,63,{},{},,False,1.0,1,-0.0073172017138389,1.0,-0.0073172017138389,1233.668585147323,63,0.036471551843321,0.0066155344483539,0.0211428814756063,False,0.1458862073732842,1.9268915047951152,-0.0202966586080736,-0.0088142850179867,0.075710649515161,-0.0242893504848389,0.0,-0.0501352150246345,0.0164783278494333,0.0066135428740678,0.0435216721505666,0.0202966586080736,0.0397033413919263,0.0,-1.6962833851342236,-1.6962833851342236,-1.6891795546213977,1237.582215574262
2025-12-30,2025-12-29,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 3/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 3/10,,False,False,,False,False,64,{},{},,False,1.0,1,0.0014823307959659,1.0,0.0014823307959659,1235.498646125876,63,0.0281422924942829,-0.0056721588236275,0.0113834407529433,False,0.1125691699771316,1.4556557078608738,-0.0202966586080737,-0.0089993748015148,0.0773322766978705,-0.0226677233021294,0.0,-0.0495001547143629,0.0158155816563193,0.0053157363706823,0.0441844183436806,0.0202966586080736,0.0397033413919263,0.0,-1.2838853812423523,-1.2838853812423523,-1.2767815507295266,1238.8875594990668
2025-12-31,2025-12-30,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 4/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 4/10,,False,False,,False,False,65,{},{},,False,1.0,1,-0.0086574747602125,1.0,-0.0086574747602125,1224.8485159180125,63,0.0295428466434614,0.0008176489180558,0.0104373759652717,False,0.1181713865738459,1.5276277447511952,-0.0202966586080737,-0.0089993748015148,0.0773561405780126,-0.0226438594219873,0.0,-0.0500098978566335,0.01539095125807,0.0054008491147036,0.0446090487419299,0.0202966586080738,0.0397033413919261,0.0,-1.3477803322862782,-1.3477803322862782,-1.3406765017734523,1230.4075370938372
2026-01-02,2025-12-31,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 5/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 5/10,,False,False,,False,False,66,{},{},,False,1.0,1,0.0016664731619978,1.0,0.0016664731619978,1226.8913948259606,63,0.019526025001132,-0.0049408754880225,0.0004769480213954,False,0.0781041000045282,0.9830198306111098,-0.0202966586080735,-0.0093344430631082,0.0794532292964767,-0.0205467707035232,0.0,-0.0456121628962871,0.0173422478558931,0.0029544107521803,0.0426577521441068,0.0202966586080736,0.0397033413919263,0.0,-0.8684052994535216,-0.8684052994535216,-0.8613014689406959,1232.0039963446045
2026-01-05,2026-01-02,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 6/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 6/10,,False,False,,False,False,67,{},{},,False,1.0,1,0.0114475500421869,1.0,0.0114475500421869,1241.0169929515378,63,0.0239309835378595,-0.0044497885686033,0.0070611162109278,False,0.0957239341514383,1.2078047448489175,-0.0202966586080736,-0.0093344430631082,0.0792544776460638,-0.0207455223539361,0.0,-0.0456121628962871,0.0173422478558932,0.0029544107521803,0.0426577521441067,0.0202966586080736,0.0397033413919263,0.0,-1.068181091571908,-1.068181091571908,-1.0610772610590824,1246.0648366252422
2026-01-06,2026-01-05,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 7/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 7/10,,False,False,,False,False,68,{},{},,False,1.0,1,0.0023218267080026,1.0,0.0023218267080026,1243.9017670276503,63,0.0344412475747139,0.0070705451788476,0.0205215938575665,False,0.1377649902988556,1.6742493402340477,-0.0202966586080737,-0.0093344430631082,0.0822846316783359,-0.017715368321664,0.0,-0.0456121628962872,0.0173422478558931,0.0029544107521804,0.0426577521441068,0.0202966586080736,0.0397033413919263,0.0,-1.492427207491685,-1.492427207491685,-1.4853233769788587,1248.1174851646883
2026-01-07,2026-01-06,expanding_covariance__hysteresis_portfolio,risk_on,0.0,Deterministic volatility input fallback,hold,expanding_covariance__hysteresis_portfolio,Switch review interval hold 8/10,,False,False,0.0,0.0,False,hold,Switch review interval hold 8/10,,False,False,,False,False,69,{},{},,False,1.0,1,-0.003802048873193,1.0,-0.003802048873193,1239.1813709905127,63,0.0318939640662885,0.009993654629148,0.0242262796860018,False,0.127575856265154,1.5577490931019489,-0.0202966586080735,-0.0093344430631082,0.0818975641392363,-0.0181024358607637,0.0,-0.0456121628962871,0.0173422478558932,0.0029544107521803,0.0426577521441067,0.0202966586080736,0.0397033413919263,0.0,-1.3870172549029585,-1.3870172549029585,-1.3799134243901328,1242.1648021447495
